Sales record number,Order number,Buyer username,Buyer postcode,Item number,Item title,Sold via Promoted listings,Quantity,Sold for,Sale date,Brand,Discount_Percentage,Product_Category,Product_Size,Unit_Size,Pack_Count,Total_Size,Is_Multipack,Total_Units
8114.0,01-12259-65153,user_691e06db,CV21,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,6.0,£6.90,23-Nov-24,Kojie San,20,Soap,100grams,100g,3,300g,True,18.0
5026.0,25-11428-45126,user_33f3c56f,XX1,item_cb9aa5b976,Silka Papaya Lotion with PUMP 500ml (Large Size) - Skin Brightening & Lightening,Yes,1.0,£14.21,10-May-24,Silka,0,Lotion,500ml,500ml,1,500ml,False,1.0
4845.0,21-11385-07474,user_8c3df309,LE5,item_569e6455c6,Glupa Glutathione & Papaya Soap 135g - Skin Lightening & Brightening,Yes,1.0,£9.88,29-Apr-24,Glupa,0,Soap,135grams,135g,1,135g,False,1.0
3625.0,04-11021-61441,user_eb64afec,LE3,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,Yes,4.0,£5.13,01-Feb-24,Extract,20,Soap,125grams,125g,1,125g,False,4.0
3417.0,22-10951-95554,user_475f46e6,XX1,item_0195bf47b0,Johnson's POWDER MIST Baby Cologne 125ml,Yes,1.0,£7.54,16-Jan-24,Other,0,Powder,125ml,125ml,1,125ml,False,1.0
3002.0,23-10794-95577,user_866ae08f,B43,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.56,13-Dec-23,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
2993.0,16-10796-09097,user_8dc32709,CF240AA,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,Yes,5.0,£5.00,12-Dec-23,Extract,20,Soap,125grams,125g,1,125g,False,5.0
6191.0,23-11709-92386,user_1b6ef570,BD21,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.30,16-Jul-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
9144.0,24-12647-76024,user_a7e868fd,TN24,item_unknown,,,2.0,£26.71,26-Feb-25,Other,10,Other,standard,unknown,1,unknown,False,2.0
7735.0,24-12128-12880,user_d9d99d91,B12,item_0195bf47b0,Johnson's POWDER MIST Baby Cologne 125ml,Yes,1.0,£7.66,25-Oct-24,Other,0,Powder,125ml,125ml,1,125ml,False,1.0
2347.0,05-10622-13848,user_9b870947,IP12,item_0195bf47b0,Johnson's POWDER MIST Baby Cologne 125ml,No,2.0,£6.56,30-Oct-23,Other,10,Powder,125ml,125ml,1,125ml,False,2.0
2394.0,07-10630-03048,user_4d19f416,ll13,item_79530622ca,Likas Papaya Soap 135g - Original - Skin Lightening & Brightening,Yes,1.0,£6.67,01-Nov-23,Likas,0,Soap,135grams,135g,1,135g,False,1.0
8486.0,21-12362-85441,user_b197a990,DN4,item_e66dec75b7,Kojie San Body Wash 300ml  - Lightening & Brightening with Hydromoist,Yes,1.0,£11.39,22-Dec-24,Kojie San,0,Face Wash,300ml,300ml,1,300ml,False,1.0
6094.0,08-11699-73020,user_cbcb747b,SA31,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 2],Yes,1.0,£6.78,11-Jul-24,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
1557.0,15-10390-38976,user_5caf6fe9,RM8,item_f4823a4913,SkinWhite Kojic Acid & Retinol Lotion SPF20 200ml - Skin Lightening,No,1.0,£16.20,04-Sep-23,SkinWhite,0,Lotion,200ml,200ml,1,200ml,False,1.0
6515.0,04-11807-24831,user_3b901212,TF3,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,2.0,£6.28,05-Aug-24,Extract,10,Soap,125grams,125g,1,125g,False,2.0
5477.0,03-11555-60233,user_bc494a1d,TW18,item_c1b6da5f5f,Silka Papaya Lotion 500ml (Large Size) - Skin Brightening,Yes,1.0,£13.24,04-Jun-24,Silka,0,Lotion,500ml,500ml,1,500ml,False,1.0
7697.0,17-12111-95633,user_2f8bb598,PO5,item_914f1c2e5f,Extract Papaya Calamansi Soap 6 x 125g BUNDLE - Philippines - Skin Lightening,Yes,1.0,£28.82,22-Oct-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
5841.0,22-11631-83726,user_fae819f0,Gl44rg,item_cb9aa5b976,Silka Papaya Lotion with PUMP 500ml (Large Size) - Skin Brightening & Lightening,Yes,1.0,£14.42,28-Jun-24,Silka,0,Lotion,500ml,500ml,1,500ml,False,1.0
6593.0,22-11815-20604,user_4fd74844,CF41,item_914f1c2e5f,Extract Papaya Calamansi Soap 6 x 125g BUNDLE - Philippines - Skin Lightening,Yes,3.0,£28.94,11-Aug-24,Extract,15,Soap,125grams,125g,1,125g,False,3.0
810.0,24-09987-82023,user_c1b989bb,KT5,item_859c8b3c05,Belo EXFOLIATING Intensive Kojic Acid & Tranexamic Soap - 65g x 2 (Double Pack),No,1.0,£10.06,20-May-23,Belo,0,Soap,65grams,65g,2,130g,True,2.0
4783.0,18-11370-54464,user_5498d0eb,NE10,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,No,1.0,£6.86,25-Apr-24,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
3796.0,23-11061-91449,user_2b31db3d,WV6,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,Yes,1.0,£6.39,14-Feb-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
8197.0,21-12258-28776,user_d163d774,XX1,item_c1b6da5f5f,Silka Papaya Lotion 500ml (Large Size) - Skin Brightening,Yes,1.0,£13.97,28-Nov-24,Silka,0,Lotion,500ml,500ml,1,500ml,False,1.0
9172.0,20-12648-87084,user_2c9734d3,NP20,item_bdf6c594ec,Eskinol Classic Glow Facial Face Deep Cleanser 225ml - Controls oil,No,2.0,£8.38,28-Feb-25,Other,10,Face Wash,225ml,225ml,1,225ml,False,2.0
9008.0,12-12592-27849,user_af5c37da,GU11,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.53,13-Feb-25,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
8791.0,25-12487-70315,user_62857f88,S1,item_663590df58,Likas Papaya Soap 135g - Skin Brightening & Lightening,Yes,1.0,£6.48,21-Jan-25,Likas,0,Soap,135grams,135g,1,135g,False,1.0
5576.0,27-11558-63605,user_5b288d7d,S61,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,2.0,£7.78,10-Jun-24,Kojie San,10,Soap,100grams,100g,3,300g,True,6.0
1776.0,11-10465-51993,user_b0e5a476,BD9,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,1.0,£6.60,22-Sep-23,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
677.0,14-09842-27112,user_dd763b87,XX1,item_cd5edd1e9e,Kojic Plus & Gluta Lotion + SPF30 150ml - Skin Lightening with Vitamin C,No,1.0,£13.30,15-Apr-23,Other,0,Lotion,150ml,150ml,1,150ml,False,1.0
8808.0,17-12502-14641,user_d89d9bb9,SE1,item_638557b2cf,"Kojie San Pore Minimising Toner 100ml - Hydromoist, Alcohol-Free, Lightening",No,1.0,£9.75,23-Jan-25,Kojie San,0,Toner/Cleanser,100ml,100ml,1,100ml,False,1.0
8953.0,08-12572-20008,user_6f7f50b2,IG11,item_f4823a4913,Gluta-C Kojic Plus Face & Neck Cream SPF30 25g - Skin Lightening & Brightening,Yes,1.0,£12.06,07-Feb-25,Gluta-C,0,Face Cream,25grams,25g,1,25g,False,1.0
862.0,13-10025-22617,user_1040341e,SG16AS,item_79530622ca,Belo Kojic & Tranexamic Body Wash 475ml - Extra Moisture & Lightening,No,1.0,£15.62,01-Jun-23,Belo,0,Face Wash,475ml,475ml,1,475ml,False,1.0
9164.0,02-12667-63321,user_65e2f23b,IP5,item_unknown,,,2.0,£17.33,28-Feb-25,Other,10,Other,standard,unknown,1,unknown,False,2.0
6903.0,03-11917-12079,user_56c5e187,XX1,item_8ed4a548eb,Kojie San Face Cream 30g - Reduce dark spots & blemishes - Skin Brightening,Yes,1.0,£10.28,01-Sep-24,Kojie San,0,Face Cream,30grams,30g,1,30g,False,1.0
9314.0,06-12737-58543,user_bca6f5da,LE2,item_569e6455c6,Silka PAPAYA Roll On Deodorant 40ml - Skin Brightening,Yes,1.0,£6.83,18-Mar-25,Silka,0,Sensitive Area Products,40ml,40ml,1,40ml,False,1.0
5313.0,08-11513-37809,user_22a76c99,DE1,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,No,1.0,£7.15,26-May-24,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
5956.0,10-11663-18943,user_e7d88917,DA12,item_5902cabe75,Gluta-C Papaya Glutathione Face & Body Soap 135g - Skin Lightening & Brightening,Yes,1.0,£8.80,02-Jul-24,Gluta-C,0,Face Wash,135grams,135g,1,135g,False,1.0
7112.0,22-11952-25154,user_1fdebfec,SE14,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,2.0,£6.30,15-Sep-24,Extract,10,Soap,125grams,125g,1,125g,False,2.0
1604.0,02-10410-09850,user_9a4364bb,XX1,item_f77b824669,Silka Papaya Soap Lightening & Brightening - 135g or 90g x 3 (Triple Pack)[90g x 3 (Triple Pack)],Yes,1.0,£7.93,07-Sep-23,Silka,0,Soap,135grams,90g,3,270g,True,3.0
6805.0,25-11869-01927,user_be96c316,BT133LW,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.47,26-Aug-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
3143.0,17-10852-70837,user_009ab727,ng36dz,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[100g x 3],No,1.0,£9.34,25-Dec-23,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
6232.0,24-11732-97492,user_2645c3df,BT80,item_f77b824669,Silka Papaya Soap Lightening & Brightening - 135g or 90g x 3 (Triple Pack)[90g x 3 (Triple Pack)],Yes,1.0,£7.84,19-Jul-24,Silka,0,Soap,135grams,90g,3,270g,True,3.0
3316.0,19-10910-91280,user_ae79c5ed,HG3,item_0195bf47b0,Johnson's POWDER MIST Baby Cologne 125ml,Yes,1.0,£7.28,06-Jan-24,Other,0,Powder,125ml,125ml,1,125ml,False,1.0
4472.0,01-11284-67434,user_676073ba,SE9,item_cd5edd1e9e,"Maxi-Peel Zero 50ml - Micro-Exfoliant Fluid - Anti-Acne, Smoothening, Lightening",Yes,1.0,£7.45,01-Apr-24,Maxi-Peel,0,Other,50ml,50ml,1,50ml,False,1.0
3914.0,07-11106-72156,user_6797796f,S4,item_0195bf47b0,Bench Daily Scent SUNDAY MORNING Cologne 125ml,No,1.0,£7.69,21-Feb-24,Other,0,Cologne,125ml,125ml,1,125ml,False,1.0
2593.0,18-10674-36868,user_bf56fdbb,SW18,item_569e6455c6,Glupa Glutathione & Papaya Soap 135g - Skin Lightening & Brightening,Yes,1.0,£9.66,14-Nov-23,Glupa,0,Soap,135grams,135g,1,135g,False,1.0
6631.0,19-11827-86625,user_449bb9ca,XX1,item_8ed4a548eb,Gluta Body Lotion with Kojic Plus & SPF30 150ml - Skin Brightening,Yes,1.0,£14.32,14-Aug-24,Other,0,Lotion,150ml,150ml,1,150ml,False,1.0
8924.0,04-12566-72960,user_6898ec22,SK8,item_8d7fe0ebeb,"Dr. Kaufmann Sulfur Soap 80g - Anti-Acne, Anti-Lice and Anti-Scabies",Yes,1.0,£6.94,04-Feb-25,Other,0,Soap,80grams,80g,1,80g,False,1.0
2062.0,24-10541-35831,user_f8390426,DA1,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.11,09-Oct-23,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
3081.0,11-10831-57356,user_13711212,SR4,item_cb9aa5b976,Silka Papaya Lotion with PUMP 500ml (Large Size) - Skin Brightening & Lightening,Yes,2.0,£13.13,20-Dec-23,Silka,10,Lotion,500ml,500ml,1,500ml,False,2.0
3850.0,11-11088-50272,user_fc703ed1,E3,item_0195bf47b0,Bench Daily Scent SUNDAY MORNING Cologne 125ml,Yes,1.0,£7.49,18-Feb-24,Other,0,Cologne,125ml,125ml,1,125ml,False,1.0
1363.0,22-10309-88750,user_d60ad1fc,CW9,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.71,16-Aug-23,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
1122.0,11-10185-41230,user_c8c4f40e,E13,item_cb9aa5b976,Silka Papaya Lotion with PUMP 500ml (Large Size) - Skin Brightening & Lightening,No,1.0,£16.14,13-Jul-23,Silka,0,Lotion,500ml,500ml,1,500ml,False,1.0
4684.0,25-11332-69963,user_21f071f5,GU2,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,1.0,£6.79,17-Apr-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
2689.0,04-10706-13779,user_2fa53ae9,XX1,item_447b94f791,"Maxi-Peel Micro-Exfoliant PAPAYA Soap 125g - Anti-Acne, Smoothing, Lightening",Yes,1.0,£7.83,20-Nov-23,Maxi-Peel,0,Soap,125grams,125g,1,125g,False,1.0
9094.0,16-12625-19736,user_1cb4493e,AB25,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,No,1.0,£7.30,22-Feb-25,Extract,0,Soap,125grams,125g,1,125g,False,1.0
8994.0,16-12581-51222,user_7fea3dc9,PR6,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,2.0,£7.99,11-Feb-25,Kojie San,10,Soap,100grams,100g,3,300g,True,6.0
953.0,21-10089-14176,user_37ebe266,NW6,item_cd5edd1e9e,"Maxi-Peel Zero 50ml - Micro-Exfoliant Fluid - Anti-Acne, Smoothening, Lightening",No,1.0,£7.73,19-Jun-23,Maxi-Peel,0,Other,50ml,50ml,1,50ml,False,1.0
4179.0,20-11180-73756,user_cb2ace9b,PA15,item_f4823a4913,SunSilk Smooth & Manageable Shampoo with PUMP 650ml - Large Size,Yes,1.0,£15.28,12-Mar-24,Other,0,Shampoo,650ml,650ml,1,650ml,False,1.0
4950.0,19-11409-43514,user_f18e6227,LN4,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,6.0,£5.38,04-May-24,Extract,20,Soap,125grams,125g,1,125g,False,6.0
6721.0,20-11851-74037,user_cacb7e57,IM2,item_227b3899d9,Gluta-C Underarm & Bikini Lightening Gel 20ml - Glutathione & Vitamin C,No,1.0,£12.52,20-Aug-24,Gluta-C,0,Sensitive Area Products,20ml,20ml,1,20ml,False,1.0
9229.0,14-12682-74590,user_ccc6ab51,NW4,item_0195bf47b0,Johnson's MORNING DEW Baby Cologne 125ml,Yes,1.0,£8.21,07-Mar-25,Other,0,Cologne,125ml,125ml,1,125ml,False,1.0
7351.0,15-12015-16268,user_c55c9d42,BA214FL,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,No,6.0,£5.81,28-Sep-24,Extract,20,Soap,125grams,125g,1,125g,False,6.0
2107.0,05-10550-75368,user_016d1594,Rh10,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,No,1.0,£6.36,13-Oct-23,Kojie San,0,Soap,65grams,65g,3,195g,True,3.0
8868.0,12-12535-51878,user_fc6dae24,AB10,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.86,30-Jan-25,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
3467.0,21-10962-64220,user_e596d9a3,e5,item_unknown,,,2.0,£14.54,20-Jan-24,Other,10,Other,standard,unknown,1,unknown,False,2.0
6992.0,13-11930-99089,user_e96e6fa9,AL10,item_c5c0adf470,Kojie San Soap 135g x 2 (Double Pack) - Skin Brightening & Lightening,Yes,2.0,£7.25,07-Sep-24,Kojie San,10,Soap,135grams,135g,2,270g,True,4.0
8438.0,15-12349-63505,user_ba82f223,DN22,item_b2abe7607a,Safeguard LEMON FRESH Body Bar Soap 125g - Germ Protection,No,2.0,£5.97,18-Dec-24,Other,10,Soap,125grams,125g,1,125g,False,2.0
8468.0,07-12369-60456,user_5cb581b4,NN8,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.88,21-Dec-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
7621.0,04-12105-04190,user_cca03c91,BS4,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,No,1.0,£6.97,17-Oct-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
5132.0,13-11466-66535,user_5a04a5e7,YO10,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,4.0,£5.65,16-May-24,Extract,20,Soap,125grams,125g,1,125g,False,4.0
5580.0,21-11564-71359,user_40425a25,DA5,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,1.0,£6.86,11-Jun-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
4241.0,21-11199-58681,user_fa506729,PE14TP,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,7.0,£5.34,17-Mar-24,Kojie San,20,Soap,65grams,65g,3,195g,True,21.0
4958.0,17-11414-36119,user_69b37884,M19,item_8401f02621,Silka Shea Butter Soap 135g - Skin Lightening & Brightening,No,2.0,£6.05,05-May-24,Silka,10,Soap,135grams,135g,1,135g,False,2.0
7045.0,14-11941-87555,user_7a7cd94f,XX1,item_cd5edd1e9e,"Gluta-C Facial Toner 100ml - Skin Lightening, Anti-Aging, Alcohol-Free",Yes,1.0,£8.76,10-Sep-24,Gluta-C,0,Face Wash,100ml,100ml,1,100ml,False,1.0
7819.0,12-12149-15738,user_44bb3449,BT5,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.55,30-Oct-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
2406.0,10-10629-80848,user_2923c516,LU5,item_bbc5f95217,Dr. Kaufmann Sulfur Soap 80g - Dual Skin Protection - Acne & Blemishes,No,1.0,£6.20,02-Nov-23,Other,0,Soap,80grams,80g,1,80g,False,1.0
772.0,10-09946-71919,user_31da3278,NN100LH,item_unknown,,,4.0,£26.43,11-May-23,Other,20,Other,standard,unknown,1,unknown,False,4.0
7627.0,06-12104-01622,user_c98e2987,S80,item_c982db789b,Belo Kojic Acid & Tranexamic Acid SPF30 Body Lotion 200ml - Skin Lightening,Yes,1.0,£14.25,18-Oct-24,Belo,0,Lotion,200ml,200ml,1,200ml,False,1.0
2664.0,05-10699-49158,user_3eb1d8ff,LA1,item_unknown,,,3.0,£24.59,18-Nov-23,Other,15,Other,standard,unknown,1,unknown,False,3.0
7150.0,12-11974-05544,user_56643ec9,M9,item_914f1c2e5f,Extract Papaya Calamansi Soap 6 x 125g BUNDLE - Philippines - Skin Lightening,Yes,1.0,£31.03,17-Sep-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
2967.0,27-10775-68171,user_8ecfc123,m12,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,3.0,£5.78,09-Dec-23,Kojie San,15,Soap,65grams,65g,3,195g,True,9.0
7454.0,03-12052-33339,user_5c98762f,S9,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.48,04-Oct-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
4760.0,27-11356-75784,user_7e51c859,SA4,item_cd5edd1e9e,"Gluta-C Facial Toner 100ml - Skin Lightening, Anti-Aging, Alcohol-Free",No,1.0,£8.05,23-Apr-24,Gluta-C,0,Face Wash,100ml,100ml,1,100ml,False,1.0
4865.0,25-11386-85050,user_66206afb,CF31,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 3],No,1.0,£7.12,30-Apr-24,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
7325.0,12-12013-56462,user_592d39c9,De23,item_3da1312ea7,Dr. S. Wong's Sulfur Moisturising Soap 80g - Antiparasitic / Antifungal,Yes,2.0,£5.65,27-Sep-24,Other,10,Soap,80grams,80g,1,80g,False,2.0
3350.0,08-10931-31504,user_1b70bf00,s93dj,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[65g x 3],No,1.0,£6.80,09-Jan-24,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
3060.0,14-10821-83195,user_95eb7d50,MK40,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£8.74,18-Dec-23,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
6061.0,27-11673-14623,user_aa23f390,NN10,item_0195bf47b0,Johnson's MORNING DEW Baby Cologne 125ml,Yes,2.0,£7.44,08-Jul-24,Other,10,Cologne,125ml,125ml,1,125ml,False,2.0
983.0,09-10112-77857,user_9b1dd004,XX1,item_cd5edd1e9e,Kojic Plus & Gluta Lotion + SPF30 150ml - Skin Lightening with Vitamin C,No,2.0,£12.36,24-Jun-23,Other,10,Lotion,150ml,150ml,1,150ml,False,2.0
4667.0,10-11339-31592,user_9dd7e9f3,WF12,item_f4823a4913,Gluta-C Kojic Plus Face & Neck Cream SPF30 25g - Skin Lightening & Brightening,Yes,2.0,£11.29,16-Apr-24,Gluta-C,10,Face Cream,25grams,25g,1,25g,False,2.0
9253.0,22-12692-07281,user_924343b3,W12,item_8ed4a548eb,Kojie San Face Cream 30g - Reduce dark spots & blemishes - Skin Brightening,No,6.0,£7.98,11-Mar-25,Kojie San,20,Face Cream,30grams,30g,1,30g,False,6.0
5431.0,26-11523-27061,user_95a972cb,LS9,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.92,02-Jun-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
5033.0,17-11437-66958,user_054d2906,B62,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[135g x 2],No,3.0,£6.49,10-May-24,Kojie San,15,Soap,135grams,65g,2,130g,True,6.0
8629.0,06-12439-87723,user_355296e7,b70,item_1860d98fea,Eskinol Papaya Smooth Glow Facial Face Deep Cleanser 225ml - Pure Papaya Extract,Yes,1.0,£8.72,04-Jan-25,Extract,0,Face Wash,225ml,225ml,1,225ml,False,1.0
3833.0,24-11090-41217,user_4b0dab20,XX1,item_0a0d6e1866,Bench Daily Scent BEACH BUM Cologne 125ml,Yes,2.0,£6.91,17-Feb-24,Other,10,Cologne,125ml,125ml,1,125ml,False,2.0
8590.0,14-12418-00375,user_a30532a9,PR1,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£8.27,01-Jan-25,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
9001.0,02-12602-25981,user_56dd20ef,Po7,item_8d7fe0ebeb,"Dr. Kaufmann Sulfur Soap 80g - Anti-Acne, Anti-Lice and Anti-Scabies",Yes,1.0,£6.83,12-Feb-25,Other,0,Soap,80grams,80g,1,80g,False,1.0
9189.0,14-12660-43136,user_7f2df69e,KY16,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,No,1.0,£9.03,01-Mar-25,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
4687.0,03-11352-29580,user_148ce273,GL5,item_138b01e643,CreamSilk Standout Straight Conditioner 180ml - Cream Silk,Yes,2.0,£7.84,17-Apr-24,Other,10,Conditioner,180ml,180ml,1,180ml,False,2.0
3478.0,27-10961-47997,user_a02791df,BN16,item_812f83cac0,Kojie San Soap 65g x 3 (Triple Pack) - Skin Brightening & Lightening,Yes,3.0,£5.44,21-Jan-24,Kojie San,15,Soap,65grams,65g,3,195g,True,9.0
9219.0,25-12665-25682,user_e425b72b,RM8,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,Yes,1.0,£6.65,06-Mar-25,Extract,0,Soap,125grams,125g,1,125g,False,1.0
1214.0,04-10242-16900,user_2e8acb49,B16,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Lightening & Brightening,No,6.0,£5.12,27-Jul-23,Extract,20,Soap,125grams,125g,1,125g,False,6.0
6984.0,01-11941-42830,user_e79bd3c8,SE26,item_0195bf47b0,Johnson's MORNING DEW Baby Cologne 125ml,Yes,1.0,£8.14,07-Sep-24,Other,0,Cologne,125ml,125ml,1,125ml,False,1.0
7925.0,02-12191-72689,user_ca73c156,XX1,item_569e6455c6,Silka GREEN Papaya Facial Face Cleanser 150ml,Yes,3.0,£5.70,07-Nov-24,Silka,15,Face Wash,150ml,150ml,1,150ml,False,3.0
9282.0,04-12728-65417,user_e7eae08c,BT30,item_0195bf47b0,Johnson's POWDER MIST Baby Cologne 125ml,Yes,1.0,£7.94,15-Mar-25,Other,0,Powder,125ml,125ml,1,125ml,False,1.0
8612.0,12-12426-31698,user_41f6f5d5,XX1,item_bd51f53a11,Kojie San Hydromoist Face Cream + SPF15 22g - Skin Brightening & Lightening,Yes,1.0,£8.98,03-Jan-25,Kojie San,0,Face Cream,22grams,22g,1,22g,False,1.0
1093.0,23-10157-85317,user_7341d250,DA8,item_ad92eb04ec,Kojie San Face Cream 30g - Skin Lightening & Brightening,No,1.0,£9.50,08-Jul-23,Kojie San,0,Face Cream,30grams,30g,1,30g,False,1.0
4089.0,02-11166-35511,user_cc95ed16,NG3,item_7a8580cf2e,Kojie San Soap Skin Lightening & Brightening - 65gx2/65gx3/135g/135gx2/100gx3[135g x 2],Yes,1.0,£8.06,05-Mar-24,Kojie San,0,Soap,135grams,65g,2,130g,True,2.0
7890.0,15-12168-32223,user_57a4ab95,NP10,item_eacd302425,Kojie San Soap 100g x 3 (Large Trio Pack) - Skin Brightening & Lightening,Yes,1.0,£9.07,04-Nov-24,Kojie San,0,Soap,100grams,100g,3,300g,True,3.0
7247.0,05-12000-73237,user_fb2272c8,DE24,item_569e6455c6,Glupa Glutathione & Papaya Soap 135g - Skin Lightening & Brightening,Yes,3.0,£8.10,22-Sep-24,Glupa,15,Soap,135grams,135g,1,135g,False,3.0
5089.0,22-11449-44880,user_1c70f13e,DE55,item_c32affdad0,Extract Papaya Calamansi Soap 125g - Philippines - Lightening & Brightening,No,1.0,£7.08,14-May-24,Extract,0,Soap,125grams,125g,1,125g,False,1.0
9132.0,19-12634-01981,user_c5c346e0,MK40,item_8d7fe0ebeb,"Dr. Kaufmann Sulfur Soap 80g - Anti-Acne, Anti-Lice and Anti-Scabies",No,1.0,£6.87,25-Feb-25,Other,0,Soap,80grams,80g,1,80g,False,1.0
5249.0,11-11494-67616,user_c6058804,DA1,item_c5c0adf470,Kojie San Soap 135g x 2 (Double Pack) - Skin Brightening & Lightening,Yes,7.0,£6.22,23-May-24,Kojie San,20,Soap,135grams,135g,2,270g,True,14.0
